Elapse,Gyro_dPhi,Gyro_dTheta,Gyro_dGama,Gyro_Phi,Gyro_Theta,Gyro_Gama
6.44499999999937,1e-06,-4e-06,0.000108,-0.091984,-0.12717,0.170861
5.25300000001039,-1.4e-05,0,8.9e-05,-0.091998,-0.127169,0.17095
6.37199999999893,-3e-05,-2e-06,7.4e-05,-0.092028,-0.127172,0.171023
5.47399999999243,-4e-05,-1.2e-05,6.5e-05,-0.092068,-0.127183,0.171089
7.43300000000602,-4.3e-05,-2.1e-05,5.9e-05,-0.092111,-0.127204,0.171148
6.36399999999071,-4.3e-05,-3.2e-05,5.7e-05,-0.092154,-0.127237,0.171204
5.35000000000707,-2.8e-05,-3.6e-05,3e-05,-0.092183,-0.127273,0.171234
6.32799999999634,-2.2e-05,-4.9e-05,9e-06,-0.092204,-0.127322,0.171243
6.45900000000665,-1.7e-05,-6e-05,-3e-06,-0.092222,-0.127382,0.17124
6.35799999999165,-1.2e-05,-5.5e-05,-3e-06,-0.092234,-0.127437,0.171237
6.35100000000932,-7e-06,-3.5e-05,4e-06,-0.092241,-0.127472,0.17124
5.45499999999777,2e-06,-0,1e-05,-0.092239,-0.127473,0.17125
6.33299999999792,1.3e-05,1.7e-05,1.3e-05,-0.092226,-0.127456,0.171263
6.38499999999453,2.3e-05,2.1e-05,9e-06,-0.092203,-0.127434,0.171272
5.37599999999827,3.5e-05,2.1e-05,1e-06,-0.092168,-0.127413,0.171273
6.33400000000961,4.7e-05,2.3e-05,-7e-06,-0.092121,-0.127391,0.171267
6.3999999999993,5.6e-05,2.5e-05,-1.1e-05,-0.092064,-0.127366,0.171256
5.32799999999156,5.8e-05,2.2e-05,-5e-06,-0.092007,-0.127344,0.171252
6.35100000000932,5.1e-05,1.5e-05,1.2e-05,-0.091956,-0.127328,0.171264
5.38499999998976,3.9e-05,3e-06,3.3e-05,-0.091916,-0.127325,0.171296
7.54400000000999,3.3e-05,-2.2e-05,4.7e-05,-0.091884,-0.127347,0.171343
6.36099999999828,4e-05,-6.4e-05,5.6e-05,-0.091844,-0.12741,0.171399
5.35999999999603,3.5e-05,-7.4e-05,3.4e-05,-0.091809,-0.127484,0.171433
6.33500000000708,3e-05,-7.3e-05,1.4e-05,-0.091779,-0.127557,0.171448
5.33999999998969,2e-05,-6.6e-05,3e-06,-0.091759,-0.127623,0.171451
6.45900000000665,8e-06,-6.5e-05,7e-06,-0.091751,-0.127688,0.171457
6.33499999999287,-7e-06,-5.8e-05,2.1e-05,-0.091758,-0.127746,0.171479
5.34199999999885,-1.9e-05,-4.3e-05,2.8e-05,-0.091778,-0.127789,0.171507
7.50600000000645,-2.8e-05,-3.1e-05,2.1e-05,-0.091806,-0.12782,0.171528
6.34800000000268,-1.9e-05,-1.5e-05,-5e-06,-0.091824,-0.127835,0.171524
5.39799999999957,-1.1e-05,-3e-06,-2.9e-05,-0.091835,-0.127838,0.171495
6.36000000000081,-7e-06,8e-06,-5e-05,-0.091843,-0.12783,0.171445
6.30400000000009,-1.2e-05,1.1e-05,-8.5e-05,-0.091854,-0.12782,0.17136
6.45099999999843,-2e-05,1e-05,-9.4e-05,-0.091875,-0.127809,0.171266
6.33899999999699,-3.5e-05,2.3e-05,-9.7e-05,-0.09191,-0.127786,0.171169
5.37599999999827,-4.2e-05,4.2e-05,-8.3e-05,-0.091951,-0.127744,0.171085
6.46299999999655,-3.6e-05,5.8e-05,-6.6e-05,-0.091987,-0.127686,0.17102
6.32200000001149,-3.1e-05,8.5e-05,-5.8e-05,-0.092018,-0.127601,0.170961
6.43799999998862,-2.1e-05,8.1e-05,-3.6e-05,-0.092039,-0.12752,0.170925
6.36599999999987,-1.8e-05,8.1e-05,-2.3e-05,-0.092058,-0.127439,0.170903
5.29400000000635,-1.4e-05,8e-05,-9e-06,-0.092071,-0.127359,0.170894
6.48900000000197,-6e-06,8e-05,8e-06,-0.092077,-0.12728,0.170902
6.28199999999879,4e-06,7.3e-05,2.9e-05,-0.092073,-0.127206,0.170931
5.29699999999877,1.3e-05,6.8e-05,5.5e-05,-0.09206,-0.127138,0.170986
6.56999999999641,1.4e-05,4.1e-05,6e-05,-0.092046,-0.127097,0.171045
5.26200000000188,1.4e-05,3e-05,6.9e-05,-0.092032,-0.127068,0.171114
6.39900000000182,1.4e-05,2.7e-05,7.5e-05,-0.092018,-0.127041,0.171189
7.4860000000001,1.4e-05,2.8e-05,7.1e-05,-0.092004,-0.127013,0.17126
5.22200000000339,1.6e-05,2.8e-05,6e-05,-0.091987,-0.126985,0.17132
6.46199999999908,1.9e-05,2.7e-05,4.5e-05,-0.091968,-0.126958,0.171365
6.31400000000326,1.7e-05,3e-05,3.2e-05,-0.091951,-0.126928,0.171397
5.2869999999956,1.3e-05,3.7e-05,2.7e-05,-0.091938,-0.126891,0.171424
6.5659999999923,1.8e-05,4e-05,2.9e-05,-0.09192,-0.126851,0.171452
5.26500000000851,3e-05,3.2e-05,3.2e-05,-0.09189,-0.126819,0.171484
6.35799999999165,4.9e-05,1.3e-05,3.8e-05,-0.091842,-0.126806,0.171523
6.48000000001048,7e-05,-9e-06,4.4e-05,-0.091772,-0.126815,0.171567
5.22800000000245,8.1e-05,-2.8e-05,4.5e-05,-0.091691,-0.126843,0.171612
6.41699999999901,7.7e-05,-5.4e-05,4.1e-05,-0.091613,-0.126897,0.171653
6.43599999999367,6.4e-05,-8.7e-05,3e-05,-0.091549,-0.126983,0.171683
5.27599999999495,4.9e-05,-0.000116,1.4e-05,-0.0915,-0.1271,0.171696
6.53499999999951,3.5e-05,-0.000131,1e-06,-0.091465,-0.127231,0.171697
6.33700000000204,2.9e-05,-0.000133,-2e-06,-0.091436,-0.127364,0.171695
6.34800000000268,3.6e-05,-0.00015,4e-06,-0.0914,-0.127514,0.171699
6.47299999999973,3.1e-05,-0.000122,1.4e-05,-0.091369,-0.127636,0.171713
5.23599999999647,2.7e-05,-0.000112,2.2e-05,-0.091342,-0.127747,0.171735
6.37900000000968,2e-05,-9.6e-05,1.6e-05,-0.091322,-0.127843,0.171751
6.40599999999836,1.3e-05,-7.6e-05,-4e-06,-0.091309,-0.12792,0.171746
5.27999999999906,1.2e-05,-5.3e-05,-2.9e-05,-0.091297,-0.127972,0.171717
7.62799999999686,1.6e-05,-3e-05,-5.5e-05,-0.091281,-0.128002,0.171662
5.25400000000786,2.4e-05,-1.5e-05,-8.8e-05,-0.091257,-0.128017,0.171574
6.36499999998819,2.2e-05,-3e-06,-8.6e-05,-0.091235,-0.12802,0.171488
6.50600000000168,2e-05,6e-06,-8.2e-05,-0.091215,-0.128013,0.171406
5.25900000000945,1.2e-05,2.3e-05,-6.5e-05,-0.091202,-0.127991,0.171341
6.41899999999396,6e-06,4.1e-05,-3.8e-05,-0.091197,-0.12795,0.171303
6.45099999999843,2e-06,5e-05,-4e-06,-0.091194,-0.1279,0.171299
5.26800000000094,-3e-06,5.6e-05,2.4e-05,-0.091198,-0.127843,0.171323
7.6180000000079,-1.8e-05,7.6e-05,4.6e-05,-0.091215,-0.127768,0.171369
5.25299999999618,-2.4e-05,6.6e-05,4.4e-05,-0.09124,-0.127702,0.171413
6.3650000000024,-2.6e-05,5.9e-05,4.1e-05,-0.091266,-0.127643,0.171454
6.41099999999994,-2.5e-05,4.9e-05,3.5e-05,-0.09129,-0.127594,0.171489
5.27699999999243,-2.8e-05,4e-05,3.1e-05,-0.091319,-0.127555,0.171519
6.42399999999554,-3.2e-05,3.4e-05,3.2e-05,-0.091351,-0.127521,0.171551
5.38100000001407,-3.1e-05,3e-05,3.6e-05,-0.091382,-0.127491,0.171587
6.33699999998782,-3.4e-05,2e-05,3.2e-05,-0.091415,-0.127471,0.171619
6.3650000000024,-4.6e-05,8e-06,2.2e-05,-0.091461,-0.127463,0.171641
6.50199999999757,-6.9e-05,-1.2e-05,1.7e-05,-0.09153,-0.127475,0.171658
6.32000000000232,-6.2e-05,-3.2e-05,6e-06,-0.091593,-0.127507,0.171663
6.46299999999655,-5.3e-05,-5.2e-05,-8e-06,-0.091646,-0.127559,0.171656
5.27500000001169,-3.8e-05,-6.8e-05,-2.4e-05,-0.091684,-0.127626,0.171632
7.42299999998863,-2.8e-05,-9.1e-05,-4.5e-05,-0.091712,-0.127718,0.171587
5.36500000001183,-1e-05,-8.3e-05,-5.3e-05,-0.091722,-0.1278,0.171535
6.37299999999641,2e-06,-7.8e-05,-6.5e-05,-0.09172,-0.127879,0.17147
6.38200000000211,8e-06,-6.3e-05,-7.2e-05,-0.091712,-0.127942,0.171398
6.50799999999663,8e-06,-5.1e-05,-8.8e-05,-0.091704,-0.127993,0.171309
6.34800000000268,6e-06,-2.9e-05,-7.4e-05,-0.091698,-0.128022,0.171236
5.3879999999964,1.1e-05,-1.9e-05,-6.6e-05,-0.091687,-0.128041,0.17117
6.3559999999967,1.9e-05,-1.1e-05,-5.5e-05,-0.091667,-0.128052,0.171114
6.37700000000052,2.7e-05,-9e-06,-4.5e-05,-0.09164,-0.128061,0.17107
6.38800000000117,3.6e-05,-1.6e-05,-4.9e-05,-0.091604,-0.128078,0.171021
6.33600000000456,2.9e-05,-2.2e-05,-4.9e-05,-0.091575,-0.1281,0.170972
6.34200000000362,2.5e-05,-3.1e-05,-5.6e-05,-0.09155,-0.128131,0.170915
5.46999999998832,2e-05,-3.7e-05,-5.7e-05,-0.09153,-0.128168,0.170858
7.39700000001164,1.3e-05,-3.6e-05,-5.2e-05,-0.091517,-0.128204,0.170807
5.30999999999437,8e-06,-3.7e-05,-4.9e-05,-0.091509,-0.128241,0.170758
6.3689999999923,-0,-2.7e-05,-3.7e-05,-0.09151,-0.128267,0.170721
6.36200000000997,-1.1e-05,-2.2e-05,-4.3e-05,-0.091521,-0.128289,0.170678
6.46199999999908,-2.1e-05,-1.6e-05,-4.7e-05,-0.091541,-0.128305,0.170631
6.30900000000167,-3e-05,-9e-06,-4.3e-05,-0.091572,-0.128314,0.170588
6.32199999999727,-3.1e-05,1e-06,-1.6e-05,-0.091602,-0.128312,0.170572
5.43500000000563,-3.4e-05,7e-06,6e-06,-0.091636,-0.128306,0.170578
6.29699999998934,-3.7e-05,1.1e-05,2.5e-05,-0.091673,-0.128295,0.170603
6.42600000000471,-3.8e-05,1.4e-05,4.6e-05,-0.091711,-0.128281,0.170649
6.33299999999792,-4.3e-05,1.6e-05,7.6e-05,-0.091754,-0.128265,0.170725
6.35800000000586,-3e-05,1e-05,7.1e-05,-0.091783,-0.128255,0.170797
5.39599999999041,-2e-05,4e-06,6.5e-05,-0.091804,-0.128251,0.170861
6.32500000000391,-9e-06,-1e-06,5.4e-05,-0.091813,-0.128252,0.170916
6.37600000000305,4e-06,-4e-06,4.2e-05,-0.091809,-0.128256,0.170957
5.51299999999344,1.6e-05,-7e-06,2.7e-05,-0.091793,-0.128263,0.170984
6.41699999999901,2.7e-05,-3e-06,1.3e-05,-0.091765,-0.128266,0.170997
5.21600000000433,3.2e-05,6e-06,3e-06,-0.091733,-0.12826,0.170999
6.53800000000615,2.7e-05,1e-05,-2e-06,-0.091706,-0.12825,0.170997
6.24499999999273,1.9e-05,9e-06,-5e-06,-0.091688,-0.128241,0.170992
6.37700000000052,1.7e-05,1.4e-05,-1e-05,-0.091671,-0.128227,0.170982
6.36900000000651,1.5e-05,2e-05,-1e-05,-0.091656,-0.128207,0.170972
6.33200000000045,1.5e-05,2.2e-05,-5e-06,-0.091641,-0.128185,0.170967
5.35899999999856,1.6e-05,1.9e-05,-0,-0.091625,-0.128166,0.170967
6.37299999999641,1.8e-05,1e-05,3e-06,-0.091607,-0.128156,0.17097
6.32699999999886,1.9e-05,-3e-06,1.1e-05,-0.091589,-0.128158,0.170981
5.39299999999798,1.3e-05,-1.6e-05,2.4e-05,-0.091576,-0.128174,0.171006
6.31500000000074,5e-06,-2.9e-05,4.5e-05,-0.091571,-0.128203,0.171051
6.40300000000593,-0,-4e-05,7.3e-05,-0.091571,-0.128243,0.171124
6.36999999998977,-6e-06,-4.8e-05,0.000119,-0.091577,-0.128291,0.171243
6.37200000001314,-1.4e-05,-3.6e-05,0.000126,-0.091591,-0.128328,0.171369
5.75299999999856,-2.4e-05,-2.9e-05,0.000142,-0.091615,-0.128357,0.171511
5.92299999999568,-3.2e-05,-1.6e-05,0.000145,-0.091647,-0.128372,0.171656
6.37600000000305,-3.5e-05,3e-06,0.000138,-0.091682,-0.128369,0.171794
5.43299999999647,-3.4e-05,2.1e-05,0.00013,-0.091716,-0.128348,0.171923
7.29400000000169,-3e-05,4.7e-05,0.000145,-0.091746,-0.128301,0.172069
6.44799999999179,-1e-05,5.6e-05,0.000117,-0.091757,-0.128245,0.172186
5.30600000000447,9e-06,5.8e-05,0.000104,-0.091748,-0.128187,0.17229
6.3559999999967,2.6e-05,4.4e-05,8.9e-05,-0.091722,-0.128143,0.172379
5.39600000000462,3.6e-05,2.3e-05,7.6e-05,-0.091686,-0.12812,0.172454
6.41099999999994,3.7e-05,1e-06,6.3e-05,-0.091649,-0.128119,0.172518
6.37899999999547,3.5e-05,-1.9e-05,5e-05,-0.091614,-0.128138,0.172567
5.32300000000419,3.4e-05,-3.5e-05,3.5e-05,-0.09158,-0.128173,0.172603
6.34999999999764,3e-05,-4.5e-05,1.2e-05,-0.09155,-0.128218,0.172615
6.34399999999857,2.4e-05,-5e-05,-1.8e-05,-0.091525,-0.128268,0.172596
6.45600000000002,1.9e-05,-4.4e-05,-4.8e-05,-0.091507,-0.128312,0.172549
6.31100000001084,1.4e-05,-3.6e-05,-8.5e-05,-0.091493,-0.128347,0.172464
6.39299999998855,3e-06,-1.5e-05,-9.2e-05,-0.09149,-0.128363,0.172372
5.40500000001032,-1e-05,-1e-06,-0.000104,-0.0915,-0.128364,0.172268
6.34900000000016,-2.6e-05,1.1e-05,-0.000104,-0.091525,-0.128353,0.172164
6.4039999999892,-5.1e-05,1.7e-05,-0.000107,-0.091577,-0.128336,0.172058
6.32800000001055,-5.9e-05,1.1e-05,-7.7e-05,-0.091636,-0.128325,0.171981
6.36799999999482,-6.8e-05,6e-06,-6.5e-05,-0.091704,-0.128319,0.171916
5.41499999999928,-7.1e-05,3e-06,-5.2e-05,-0.091775,-0.128316,0.171864
6.30599999999504,-7.2e-05,4e-06,-4e-05,-0.091848,-0.128312,0.171824
6.39300000000276,-8.1e-05,1.2e-05,-3.3e-05,-0.091929,-0.1283,0.171791
6.51600000000485,-6e-05,1.7e-05,-1.6e-05,-0.091989,-0.128283,0.171774
6.36000000000081,-5.2e-05,2.5e-05,-5e-06,-0.092041,-0.128257,0.171769
5.36199999999099,-4.9e-05,3.1e-05,0,-0.09209,-0.128226,0.171769
6.33700000000204,-4.3e-05,2.9e-05,2e-06,-0.092133,-0.128197,0.171771
6.40700000001004,-2.8e-05,2.5e-05,1e-05,-0.092161,-0.128172,0.171781
6.51599999999064,-1e-05,3.6e-05,3.8e-05,-0.092171,-0.128136,0.171818
6.23099999999965,1.1e-05,4.2e-05,6e-05,-0.09216,-0.128094,0.171879
5.3180000000026,2.6e-05,4.2e-05,8.2e-05,-0.092134,-0.128052,0.171961
6.44200000000694,3.2e-05,3.2e-05,9e-05,-0.092102,-0.12802,0.172052
6.37399999999388,2.9e-05,2.3e-05,8.2e-05,-0.092073,-0.127997,0.172134
5.25399999999365,2.5e-05,1.4e-05,6.1e-05,-0.092048,-0.127983,0.172195
6.45900000000665,2.3e-05,5e-06,3.9e-05,-0.092026,-0.127978,0.172234
6.35499999999922,1.9e-05,2e-06,2.4e-05,-0.092007,-0.127975,0.172258
5.37900000000491,1.1e-05,4e-06,1.8e-05,-0.091995,-0.127972,0.172276
6.40500000000088,3e-06,4e-06,1.5e-05,-0.091992,-0.127968,0.172291
5.2779999999899,-7e-06,1e-06,1e-05,-0.091999,-0.127967,0.172301
6.62499999999966,-2.1e-05,-0,4e-06,-0.09202,-0.127967,0.172306
6.17900000000304,-3.9e-05,7e-06,7e-06,-0.092059,-0.127961,0.172312
5.31399999999849,-6.3e-05,2.1e-05,1.9e-05,-0.092122,-0.127939,0.172331
6.47200000000225,-8.7e-05,3.4e-05,3e-05,-0.092208,-0.127905,0.172361
6.34200000000362,-0.000105,3e-05,3.6e-05,-0.092313,-0.127875,0.172397
5.31200000000354,-0.000111,7e-06,4.2e-05,-0.092424,-0.127868,0.172439
7.57999999999015,-0.000123,-2.6e-05,6.1e-05,-0.092547,-0.127894,0.1725
5.22899999999993,-9e-05,-4e-05,6.9e-05,-0.092638,-0.127934,0.172569
6.448000000006,-7e-05,-4.8e-05,8.6e-05,-0.092707,-0.127983,0.172655
6.45199999999591,-5e-05,-5.4e-05,9.6e-05,-0.092757,-0.128037,0.172751
5.28500000000065,-3e-05,-5.5e-05,0.0001,-0.092787,-0.128092,0.17285
7.55399999999895,-9e-06,-6.2e-05,0.000118,-0.092796,-0.128154,0.172969
5.21100000000274,1e-05,-4.8e-05,0.0001,-0.092786,-0.128202,0.173069
6.37899999999547,1.4e-05,-3.2e-05,9.9e-05,-0.092772,-0.128235,0.173168
6.46900000000983,1.2e-05,-1e-05,0.000102,-0.09276,-0.128245,0.17327
5.20600000000115,1e-05,7e-06,0.000104,-0.09275,-0.128238,0.173375
6.44699999999432,1.1e-05,1.7e-05,0.000107,-0.092739,-0.128221,0.173481
6.40699999999583,1.6e-05,3e-05,0.00011,-0.092723,-0.12819,0.173592
5.274,2e-05,4.3e-05,0.000112,-0.092703,-0.128147,0.173704
6.47800000000132,1.9e-05,4.8e-05,0.000109,-0.092684,-0.1281,0.173813
6.35400000000175,8e-06,4.9e-05,9.8e-05,-0.092677,-0.128051,0.173911
5.35800000000108,-7e-06,5.6e-05,7.9e-05,-0.092684,-0.127995,0.173989
6.44900000000348,-2.1e-05,6.5e-05,5.3e-05,-0.092705,-0.12793,0.174043
5.24899999999207,-3.5e-05,7.3e-05,2.7e-05,-0.092739,-0.127857,0.174069
7.45799999999974,-5.7e-05,8.7e-05,9e-06,-0.092796,-0.127771,0.174078
6.44900000000348,-5.3e-05,6.6e-05,-0,-0.09285,-0.127704,0.174078
5.27200000000505,-4.8e-05,5.3e-05,1e-06,-0.092898,-0.127651,0.174079
6.47299999999973,-3.8e-05,3.9e-05,8e-06,-0.092936,-0.127612,0.174087
5.29299999999466,-3e-05,2.9e-05,1.7e-05,-0.092966,-0.127583,0.174104
6.35700000000838,-2.9e-05,2.7e-05,1.7e-05,-0.092995,-0.127557,0.174122
6.50799999999663,-3.2e-05,3.1e-05,6e-06,-0.093027,-0.127526,0.174127
6.29599999999186,-3.9e-05,3e-05,-1.2e-05,-0.093066,-0.127496,0.174116
6.36900000000651,-5.3e-05,2.4e-05,-3.4e-05,-0.093119,-0.127472,0.174081
6.5309999999954,-5.1e-05,8e-06,-4.3e-05,-0.09317,-0.127464,0.174039
5.25600000000281,-5.3e-05,-5e-06,-5.3e-05,-0.093223,-0.127468,0.173986
7.55399999999895,-5.5e-05,-1.7e-05,-6.5e-05,-0.093279,-0.127485,0.173921
5.26899999999841,-6.8e-05,-3.4e-05,-8.3e-05,-0.093347,-0.12752,0.173838
6.32300000000896,-6.1e-05,-4.3e-05,-6.4e-05,-0.093407,-0.127563,0.173774
6.45499999998833,-5.7e-05,-5.6e-05,-4.5e-05,-0.093464,-0.127619,0.173729
6.32200000001149,-5.9e-05,-7.2e-05,-2.5e-05,-0.093523,-0.127692,0.173704
6.37999999999295,-4.1e-05,-6.5e-05,-4e-06,-0.093564,-0.127757,0.1737
5.45200000000534,-3.1e-05,-6.9e-05,2e-06,-0.093595,-0.127826,0.173702
6.35699999999417,-2.5e-05,-6.7e-05,2e-06,-0.09362,-0.127893,0.173705
7.52699999999606,-2.9e-05,-6.8e-05,1e-06,-0.093649,-0.127961,0.173706
5.29000000000224,-2.5e-05,-4.9e-05,1e-06,-0.093673,-0.12801,0.173706
6.35100000000932,-2.3e-05,-3.8e-05,9e-06,-0.093696,-0.128048,0.173715
5.40599999999358,-2.1e-05,-2.8e-05,2.4e-05,-0.093718,-0.128077,0.173739
7.42700000000696,-2.1e-05,-2.4e-05,3.2e-05,-0.093739,-0.128101,0.173772
6.34799999998847,-2e-05,-2.3e-05,3.3e-05,-0.093759,-0.128124,0.173804
5.47699999999907,-1.2e-05,-1.1e-05,2e-05,-0.09377,-0.128135,0.173825
6.34000000000867,-1e-05,1e-06,1.4e-05,-0.09378,-0.128134,0.173839
6.38800000000117,-1.3e-05,1.3e-05,1e-05,-0.093793,-0.128122,0.173849
5.26299999999935,-1.7e-05,2.2e-05,1.2e-05,-0.093811,-0.1281,0.173861
6.34900000000016,-2.2e-05,2.6e-05,2.1e-05,-0.093833,-0.128074,0.173882
6.45199999999591,-3e-05,2e-05,3.2e-05,-0.093862,-0.128054,0.173914
6.33700000000204,-4.3e-05,1e-05,4.7e-05,-0.093906,-0.128043,0.173961
6.39499999999771,-3.8e-05,-3e-06,4.6e-05,-0.093943,-0.128047,0.174007
5.37900000000491,-3.2e-05,-1.8e-05,5e-05,-0.093976,-0.128064,0.174057
6.41000000000247,-2.5e-05,-3.4e-05,5.2e-05,-0.094001,-0.128098,0.174109
6.35799999999165,-2e-05,-4.9e-05,5e-05,-0.094022,-0.128147,0.174159
6.45600000000002,-2.1e-05,-6.7e-05,5.2e-05,-0.094042,-0.128214,0.17421
6.3339999999954,-1.6e-05,-6e-05,3.9e-05,-0.094058,-0.128274,0.174249
5.38500000000397,-1.4e-05,-5.9e-05,3.1e-05,-0.094071,-0.128333,0.174281
6.3740000000081,-1.1e-05,-6e-05,1.9e-05,-0.094083,-0.128393,0.1743
6.38699999998948,-1e-05,-6.1e-05,3e-06,-0.094093,-0.128453,0.174304
6.42400000000976,-1e-05,-6.5e-05,-1.2e-05,-0.094103,-0.128518,0.174292
6.43099999999208,-5e-06,-4.7e-05,-1.9e-05,-0.094108,-0.128566,0.174272
5.26399999999683,3e-06,-4e-05,-2.7e-05,-0.094105,-0.128606,0.174246
6.46400000000824,8e-06,-3.3e-05,-3.2e-05,-0.094096,-0.128639,0.174214
7.46499999999628,9e-06,-3.2e-05,-3.8e-05,-0.094087,-0.128671,0.174176
12.4019999999945,0,-2.6e-05,-3e-05,-0.094087,-0.128697,0.174146
5.99500000001285,-1.2e-05,-2.6e-05,-2.1e-05,-0.094098,-0.128723,0.174125
3.02499999999384,-1.9e-05,-2.1e-05,-7e-06,-0.094118,-0.128744,0.174117
3.11399999999651,-2.5e-05,-4e-06,4e-06,-0.094143,-0.128748,0.174121
6.40599999999836,-2.4e-05,1.8e-05,4e-06,-0.094167,-0.12873,0.174125
5.25500000000534,-2.7e-05,3.3e-05,-3e-06,-0.094194,-0.128697,0.174122
6.4610000000016,-3.1e-05,3.9e-05,-8e-06,-0.094224,-0.128658,0.174114
6.35099999999511,-3.7e-05,3.8e-05,-1.1e-05,-0.094261,-0.12862,0.174103
6.42700000000218,-4.3e-05,2.9e-05,-1.6e-05,-0.094304,-0.128591,0.174088
6.39300000000276,-4.8e-05,2e-05,-2.5e-05,-0.094352,-0.12857,0.174063
5.29699999999877,-2.9e-05,6e-06,-2.5e-05,-0.094381,-0.128564,0.174037
6.44199999999273,-1.6e-05,-6e-06,-2.1e-05,-0.094397,-0.12857,0.174017
7.47100000000955,-5e-06,-1.5e-05,-6e-06,-0.094402,-0.128585,0.17401
5.274,8e-06,-1.3e-05,1.2e-05,-0.094394,-0.128597,0.174022
6.46499999999151,2.1e-05,-2e-06,2.7e-05,-0.094373,-0.128599,0.174049
5.30600000000447,3.7e-05,3e-06,4.2e-05,-0.094336,-0.128596,0.17409
6.4129999999949,5.3e-05,3e-06,5.4e-05,-0.094283,-0.128593,0.174144
6.38200000000211,6.5e-05,-2e-06,6.7e-05,-0.094218,-0.128595,0.174211
5.23400000000152,7.4e-05,-1e-05,8e-05,-0.094143,-0.128605,0.174291
6.48800000000449,8e-05,-1.4e-05,8.5e-05,-0.094063,-0.128619,0.174376
6.41699999999901,7.9e-05,-1.5e-05,7.9e-05,-0.093985,-0.128634,0.174455
5.29400000000635,7.4e-05,-1.3e-05,7.3e-05,-0.093911,-0.128647,0.174529
6.48899999998775,6.9e-05,-1.3e-05,7.2e-05,-0.093842,-0.12866,0.1746
6.32699999999886,8e-05,-1.6e-05,8.4e-05,-0.093762,-0.128676,0.174684
6.35100000000932,6.5e-05,-1e-05,7.3e-05,-0.093697,-0.128686,0.174757
6.48599999999533,5.3e-05,-4e-06,7.4e-05,-0.093645,-0.12869,0.174831
5.23099999999488,3.2e-05,-3e-06,7.8e-05,-0.093612,-0.128692,0.174908
6.43800000000283,8e-06,-2e-06,8.4e-05,-0.093605,-0.128695,0.174992
6.45400000000507,-1.7e-05,-4e-06,8.8e-05,-0.093622,-0.128699,0.17508
5.25799999999776,-4e-05,-1e-05,9e-05,-0.093661,-0.128709,0.17517
7.56599999999708,-6.9e-05,-1.8e-05,0.000108,-0.093731,-0.128726,0.175277
5.21799999999928,-7.3e-05,-1.9e-05,9.8e-05,-0.093804,-0.128745,0.175375
6.35700000000838,-7.8e-05,-2.4e-05,0.000103,-0.093882,-0.128769,0.175478
6.46999999999309,-7.5e-05,-3.5e-05,0.000104,-0.093957,-0.128804,0.175582
5.24000000000058,-7e-05,-5e-05,0.000102,-0.094027,-0.128854,0.175685
7.50000000000739,-7.9e-05,-7.8e-05,0.000115,-0.094106,-0.128932,0.1758
5.36199999999099,-6.9e-05,-8.3e-05,9.4e-05,-0.094175,-0.129015,0.175894
6.33700000000204,-6.8e-05,-9.6e-05,8.7e-05,-0.094243,-0.129111,0.175981
6.50600000000168,-6.7e-05,-0.000104,7.1e-05,-0.09431,-0.129215,0.176052
5.23800000000563,-6.6e-05,-0.000101,5.6e-05,-0.094376,-0.129316,0.176108
7.42999999999938,-7.6e-05,-0.000102,6.6e-05,-0.094452,-0.129419,0.176174
6.44099999999526,-5.7e-05,-7.3e-05,6e-05,-0.09451,-0.129491,0.176234
5.26800000000094,-4e-05,-6e-05,4.9e-05,-0.09455,-0.129551,0.176282
6.45099999999843,-1.8e-05,-4.9e-05,3e-05,-0.094568,-0.1296,0.176312
5.32499999999914,5e-06,-4.4e-05,1.7e-05,-0.094562,-0.129644,0.176329
7.47700000000862,3.1e-05,-5.2e-05,1.3e-05,-0.094531,-0.129696,0.176343
6.45999999998992,4.2e-05,-4e-05,9e-06,-0.094489,-0.129736,0.176352
5.19700000000967,4.7e-05,-2.9e-05,9e-06,-0.094442,-0.129766,0.176361
6.37299999999641,4.9e-05,-2.2e-05,9e-06,-0.094393,-0.129788,0.17637
6.44099999999526,5.5e-05,-2.9e-05,6e-06,-0.094338,-0.129817,0.176376
5.2610000000044,5.7e-05,-4.2e-05,1e-06,-0.094281,-0.129859,0.176378
6.38200000000211,4.8e-05,-4.9e-05,-9e-06,-0.094233,-0.129908,0.176368
5.43599999998889,2.8e-05,-4.2e-05,-2.5e-05,-0.094205,-0.12995,0.176343
7.4600000000089,5e-06,-3.4e-05,-4.7e-05,-0.0942,-0.129984,0.176296
6.4610000000016,-1.6e-05,-1.9e-05,-5e-05,-0.094215,-0.130003,0.176246
5.25600000000281,-3.1e-05,-1.2e-05,-5.2e-05,-0.094246,-0.130015,0.176195
7.41699999998957,-4.3e-05,-9e-06,-4.6e-05,-0.094289,-0.130024,0.176149
6.43999999999778,-5.3e-05,-1.2e-05,-4.3e-05,-0.094342,-0.130036,0.176105
5.25600000000281,-3.5e-05,-1.5e-05,-2.6e-05,-0.094377,-0.130052,0.176079
6.39900000000182,-2e-05,-2.1e-05,-1.2e-05,-0.094398,-0.130073,0.176068
6.43399999999872,-1.2e-05,-3e-05,-1e-06,-0.09441,-0.130103,0.176066
6.39300000000276,-5e-06,-2e-05,3e-06,-0.094415,-0.130123,0.176069
