Elapse,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
4.24700000000655,-0.047875,-0.009282,0.984367,0.1875,-1.75,2.3125
5.30299999999784,-0.051295,-0.000489,1.007328,-0.1875,1,2.375
5.32899999998904,-0.043967,-0.004397,0.992184,-0.5625,1.1875,-0.1875
4.17500000000359,-0.034685,-0.019052,1.002443,-1.6875,1.5,-1.0625
5.30799999999942,-0.037616,-0.021006,1.005862,1.1875,0.125,-2.25
5.30200000000036,-0.040059,-0.001954,1.001466,-1.125,2.6875,-0.625
5.39200000000051,-0.037128,-0.00342,1.005374,-0.5625,1.9375,0
4.23899999999833,-0.054714,0.001954,1.001954,1.5,0.5,-2.4375
6.37000000000398,-0.038593,-0.014656,1,0.1875,1.875,-0.75
5.27999999999906,-0.049829,-0.002931,1.012213,-0.4375,1.1875,2.0625
4.23000000000684,-0.047386,-0.01661,1.00977,-0.625,-2.4375,0.75
5.32699999999409,-0.048363,-0.004397,1.006351,-0.75,-0.4375,0.5
5.32099999999502,-0.040059,0.001466,1,-2.5,0.625,-0.125
4.24200000000496,-0.046409,-0.015144,0.99658,-0.625,1.4375,-1.5625
6.34800000000268,-0.036639,-0.003908,1.00342,-0.8125,0.9375,-0.3125
5.31599999999344,-0.044944,-0.006839,0.999511,-0.625,1.8125,-1
5.35500000000866,-0.045432,-0.011724,0.997557,-1.0625,1.875,1.75
4.23699999998917,-0.044455,-0.00342,1.012702,-0.3125,1.5625,-1.5
5.29700000001299,-0.042501,-0.003908,1.003908,-1.4375,0.625,0.25
5.31999999999755,-0.038593,-0.016121,1.00342,-2.75,0.4375,-0.1875
5.31699999999091,-0.045921,-0.012702,1.002443,0.4375,2.0625,1.75
5.34199999999885,-0.042501,-0.018564,1.014656,-2.875,0,2.1875
6.41699999999901,-0.03957,-0.025892,1.008305,-1.5625,-0.0625,-2.9375
5.33200000000988,-0.043967,-0.00977,1.007816,-1.25,1.75,0.1875
5.33699999999726,-0.034196,-0.020029,0.99658,0.5,1.0625,0.1875
5.43299999999647,-0.046898,-0.007816,1.002931,-2.375,1.25,1.375
4.24300000000244,-0.046898,-0.017098,1.005862,-0.75,-0.1875,0.3125
5.3309999999982,-0.048852,-0.001954,1.004885,0.6875,-0.0625,1
5.32900000000325,-0.04299,-0.005374,1.001954,-0.9375,0.6875,0.125
4.27399999999523,-0.041036,-0.004397,1.00342,-1.375,0.1875,-2.1875
5.32800000000577,-0.038593,-0.007328,0.997557,-0.1875,-1.4375,-0.3125
6.39300000000276,-0.047875,-0.002931,1,0.8125,-0.3125,-0.3125
4.24599999999486,-0.053737,-0.002443,1.00977,-0.8125,-1.25,-2
5.30200000000036,-0.04299,-0.012213,1.000489,0.6875,0.75,-2.4375
5.30399999999531,-0.051295,0.001954,1.004397,-0.5625,0.9375,-0.1875
4.38700000000836,-0.046898,-0.008305,1.003908,0.1875,0.4375,0.4375
6.37899999999547,-0.04934,-0.001466,1.011236,-1.875,1.5625,-1.5625
5.24799999999459,-0.033219,-0.019052,1.015633,-0.5625,-2.375,-0.25
5.34700000000043,-0.030288,-0.018564,1.002443,-0.0625,-0.875,-2.25
6.38299999999958,-0.033708,-0.002443,1.00977,0.125,-0.875,0
5.38300000000902,-0.049829,-0.014167,1.014167,-2.0625,2.0625,-0.4375
5.32300000000419,-0.040547,-0.008305,1.020029,-2.25,-0.0625,0.75
5.30599999999026,-0.038593,-0.005862,1.001466,-0.875,0.375,1
5.3089999999969,-0.050806,-0.007816,1,-1.5625,2.5625,-1.8125
4.75200000001053,-0.05618,-0.009282,1.008305,-0.75,0.4375,1.625
6.42200000000059,-0.033708,0,1.011724,0.375,0.125,-3.25
3.71799999999212,-0.048852,-0.004885,1.012702,-1.5,2.8125,-1.9375
4.2619999999971,-0.042501,-0.014167,1.017098,-0.5625,1.5625,-0.625
7.38200000000688,-0.031754,-0.014167,1.005374,-1.3125,0.625,0.1875
5.31599999999344,-0.036639,-0.002931,1.004885,-2,1.5,-1.5
5.28800000000729,-0.046898,-0.015144,1.005374,-1.4375,-0.1875,0.25
4.22899999999515,-0.034685,-0.012213,0.997069,-1.5,2.625,1.4375
5.37300000000585,-0.04934,-0.011236,1.003908,0.5625,0,-2.25
5.31699999999091,-0.043478,-0.022472,0.994138,0.4375,0.3125,-0.4375
4.3370000000067,-0.055203,-0.006351,1.004397,0.625,0.4375,0.75
5.30499999999279,-0.048363,0.00342,0.993649,0.1875,2.0625,-0.25
5.29500000000382,-0.043967,-0.019541,1.000489,1.0625,1.1875,-1
4.25599999999804,-0.038593,0.002443,0.999511,-2.3125,0.375,-0.0625
5.30400000000952,-0.046409,0.000489,0.994138,-1.75,0.8125,-1.3125
5.30999999999437,-0.041036,-0.005862,1.000977,0.25,0.875,-0.125
5.28500000000065,-0.047386,-0.006351,0.993161,0.5,1.5625,-1
4.24499999999739,-0.040547,-0.012702,1.001466,0.6875,-0.5,-1.125
6.36599999999987,-0.037128,-0.016121,1,-2.6875,1.3125,-0.75
5.30700000000195,-0.047386,0.001466,1.006351,-0.9375,1.4375,2.125
4.32200000000194,-0.038105,0.00342,0.990718,0.0625,1,-1.9375
5.29799999999625,-0.033219,-0.001954,1.010747,-1.625,-1.25,1.625
5.29900000000794,-0.042013,-0.005374,1.008793,-0.25,-1.3125,-0.625
5.31199999998933,-0.027846,-0.015144,0.992672,-1.5,2.25,-0.8125
5.30400000000952,-0.045921,-0.00977,1.005862,-0.5625,0.5625,0.0625
5.30799999999942,-0.042501,-0.005862,1.002931,-2,-0.1875,-0.375
5.32699999999409,-0.037128,0.000977,1.001466,-0.5625,-0.125,0.8125
5.29500000000382,-0.040547,-0.015633,0.995603,-0.8125,1.5625,1.625
5.30799999999942,-0.046409,-0.005862,1.007328,-0.8125,-0.375,-1.875
5.39200000000051,-0.033708,-0.010747,1.011724,0.125,1.125,-1.625
5.28400000000318,-0.050318,-0.01319,0.998046,-0.625,-0.25,-0.125
5.32099999999502,-0.041036,-0.014167,1.006351,-0.625,2.8125,0.3125
5.3089999999969,-0.058622,-0.005374,1.008305,-0.5,-1.875,-2.25
5.29099999999971,-0.03615,0.001954,0.998046,-2.625,0.75,-0.25
5.31300000000101,-0.056668,-0.002931,1,-2.125,0.875,-2.0625
5.34100000000137,-0.042013,-0.01319,1.000489,-1.4375,-0.125,0.25
4.26000000000215,-0.03615,-0.010259,1.003908,0.125,1.6875,-0.1875
5.30600000000447,-0.05276,-0.008305,1.006351,-1,-2.4375,1.1875
5.27900000000159,-0.038593,0.006839,1.003908,-1.8125,3.5625,1
4.34899999999061,-0.044944,-0.007816,1.02296,0.875,0.0625,-1.75
5.28099999999654,-0.037128,0.011724,1.006839,-1.625,1.375,-2.875
5.3180000000026,-0.038105,-0.009282,1.001954,-0.9375,0.875,0.6875
4.24499999999739,-0.042013,0,1.002931,-1.1875,1.875,0.25
5.30300000001205,-0.042013,-0.004397,1.011236,-1.125,0.8125,-0.625
5.32099999999502,-0.042501,-0.010259,1.010747,-0.1875,0.9375,-1.1875
7.38800000000595,-0.037616,-0.014656,0.997069,-1.375,-0.25,-0.375
5.30499999999279,-0.04934,-0.002931,1.00342,-1,0.4375,-1.875
5.30799999999942,-0.050318,0.001954,0.999511,0.5625,-1.875,0.75
5.40200000000368,-0.037128,-0.00342,1.00342,-0.25,-1.1875,-2.0625
5.31599999999344,-0.041036,0.008305,1.005374,-2.875,0.5625,1.1875
5.30000000000541,-0.043478,-0.023449,1.008793,-2.125,0.875,1.1875
5.29799999999625,-0.035173,-0.000489,1.002443,-1.4375,0.8125,0.0625
4.25300000000561,-0.040059,-0.007816,1.000977,0.125,1.625,-1.25
5.31999999999755,-0.037128,-0.003908,1.014167,0.125,2.3125,0.0625
5.30399999999531,-0.037616,-0.01661,0.992672,-2.25,2.1875,0.0625
4.25900000000468,-0.058622,-0.008305,1.010747,-1.1875,-0.4375,1.75
5.29500000000382,-0.041524,0.001954,1.010747,-0.5,1.1875,0.8125
5.33799999999474,-0.042501,-0.012213,1.000489,0.0625,1.5,0.5625
5.36999999999921,-0.042501,-0.002443,0.998046,-1.25,1.375,0.375
5.30399999999531,-0.040547,-0.010259,0.999511,-0.0625,0.625,0.125
5.33300000000736,-0.049829,-0.002931,1.006351,-0.3125,-0.5625,-2.3125
5.2960000000013,-0.046409,-0.010259,1.00342,0.25,0.6875,-0.5
5.30100000000289,-0.035662,-0.009282,1.010259,0,-1.0625,-0.1875
5.30499999999279,-0.040059,-0.009282,0.993161,-1.6875,2.0625,-0.1875
5.3309999999982,-0.043478,-0.002931,1.006839,-0.625,2.5625,-0.875
5.3089999999969,-0.05276,-0.016121,0.995603,-0.125,-0.4375,-0.6875
6.3650000000024,-0.041524,-0.01319,0.991207,-1.5,-0.4375,0.6875
5.32600000001082,-0.029311,-0.003908,1.007816,-1.6875,2.1875,2.125
4.33499999999754,-0.037128,-0.008305,1.001954,0.375,0,-0.5625
5.29499999998961,-0.037616,-0.011236,1.009282,-1.125,1.4375,0.75
5.33400000000483,-0.041524,-0.00977,1.007816,-1.125,0.5,-1.5625
4.25300000000561,-0.045432,-0.013679,1.004397,-1.75,1.5,-1.5625
5.2960000000013,-0.04299,-0.016121,1.01661,0.4375,1.4375,0.75
6.35699999999417,-0.026869,-0.006351,1.010259,-1.1875,-1.25,0.75
4.2580000000072,-0.057157,-0.011724,1.004885,-0.5,-0.125,0.0625
5.29399999999214,-0.037616,-0.011724,0.998534,-0.3125,1.1875,-0.75
6.38499999999453,-0.032731,-0.007816,0.997557,-0.3125,1.625,0.9375
4.26000000000215,-0.037616,-0.010747,0.992184,1.3125,1.125,-2.875
5.39799999999957,-0.033708,-0.010259,1.013679,-1.75,1.75,-2.875
5.3180000000026,-0.042013,-0.008305,1.002443,-0.1875,-0.9375,0.5
5.28500000000065,-0.054714,-0.008305,0.999511,-2.0625,0.75,-2.375
4.23899999999833,-0.044944,0.007816,0.992672,1.1875,1.3125,-0.75
5.31900000000007,-0.053249,-0.014167,1.00977,0.125,1.625,-1.5
5.31399999999849,-0.050806,-0.002443,0.992184,-1.8125,0.5625,1.3125
4.2360000000059,-0.051295,-0.008305,1.006839,1.5,-1.6875,-0.5625
5.31100000000606,-0.048363,-0.005862,1.00342,-2.0625,0.75,0.375
6.44399999998768,-0.047875,-0.008305,0.998046,-1.125,-0.875,-1.5
4.20800000000554,-0.045432,-0.001954,0.985833,-2.75,-1.3125,-0.75
6.46000000000413,-0.047386,-0.001466,1.005374,-1.625,0.9375,-0.1875
5.33799999999474,-0.056668,-0.012213,1.005862,-0.625,1.3125,-1.25
5.30200000000036,-0.044944,-0.011236,1.013679,-1,-0.0625,-1.75
5.30799999999942,-0.043478,-0.010747,0.999511,-0.0625,-1.25,-0.0625
6.40099999999677,-0.034685,-0.010747,1.010747,-0.3125,0.25,-2.3125
5.31999999999755,-0.041524,-0.018075,1.008305,2.125,1.875,-0.8125
5.30800000001364,-0.045921,-0.008305,1.007816,-2.25,-0.0625,1.625
5.29399999999214,-0.038105,0.000489,1.002931,-0.6875,-0.8125,-1.5625
4.24800000000403,-0.044455,-0.003908,0.999023,-0.5625,1.5,-1
5.68599999999719,-0.035662,-0.007816,1.006839,-1.125,0,-1
5.02500000000339,-0.035173,-0.006351,1.012702,0.9375,-0.25,-0.625
4.2399999999958,-0.053737,-0.009282,1.004885,-1,-0.125,0
6.35900000000333,-0.046409,-0.000489,0.998534,-1.8125,0.0625,-2
5.32699999999409,-0.040059,-0.001466,1.013679,-0.8125,0,-1.0625
5.32400000000166,-0.054226,-0.009282,1.004397,-1,0,0.1875
4.2490000000015,-0.048363,-0.000489,1.015633,-2.25,1.8125,-0.25
5.30700000000195,-0.041036,-0.009282,0.996092,0.3125,1.1875,0.5625
5.29099999999971,-0.042013,-0.002931,0.993161,-3.125,0.0625,0.125
4.24800000000403,-0.045921,0,0.998046,0.5,0.3125,-1.1875
5.40499999999611,-0.032242,0,1.010747,-1.625,-0.8125,-0.4375
5.29099999999971,-0.043967,-0.001954,0.999511,0.4375,0.3125,0.0625
4.24999999999898,-0.061553,0.006839,1.006351,-0.125,-1.5,-0.75
5.30700000000195,-0.03957,-0.00977,1.005374,-0.375,0.375,1.125
5.32599999999661,-0.051783,-0.005374,1.002443,-1.5,-1.125,1.25
5.31600000000765,-0.038105,-0.018075,1.001466,-1.125,-0.6875,0.4375
5.29899999999373,-0.046898,-0.000977,0.998046,-1.8125,0.9375,0.25
5.3180000000026,-0.03957,0.001466,1,-0.375,0.5625,-2.6875
5.3219999999925,-0.033219,0.000489,0.997557,0.625,0.375,1.375
4.27600000000439,-0.050318,-0.009282,1.007816,-0.4375,2.1875,2.125
5.39200000000051,-0.043967,-0.021983,1.003908,0.5,-0.8125,-0.25
5.32699999999409,-0.040547,-0.005862,0.999511,-0.3125,0.875,0.9375
4.25200000000814,-0.045921,-0.004397,1.006351,0.875,0.1875,0.5
5.29000000000224,-0.050318,-0.002443,1.009282,-1.875,0.4375,1.1875
5.30700000000195,-0.040547,0.00342,1.007816,-0.0625,0.375,-0.875
4.27899999999681,-0.045432,-0.01661,0.999511,-1.0625,1.9375,1.75
5.2960000000013,-0.030777,-0.019052,0.998046,1,0.1875,1.3125
5.3309999999982,-0.042013,-0.000489,1.008793,1.3125,0.0625,1.125
5.31200000000354,-0.045921,0.00342,0.997557,-0.75,1.8125,0.4375
5.34799999999791,-0.046898,-0.001954,0.981925,-0.6875,0.375,-0.125
5.35999999999603,-0.046409,-0.011236,0.99658,0.3125,1.625,1
5.2830000000057,-0.042501,-0.006351,0.989741,-0.75,-1.125,-0.625
4.26499999998953,-0.047875,-0.007816,1.003908,-0.5,-0.3125,-1.4375
6.33299999999792,-0.040547,-0.007328,0.991695,-1.6875,1,-1.125
5.32400000000166,-0.03957,-0.004885,0.991695,-1.875,2,0.5625
4.24100000000749,-0.047386,-0.007328,0.997069,-2.9375,2.6875,-0.5625
6.37899999999547,-0.038593,-0.014167,1.00977,-2.3125,0.625,1.75
5.32499999999914,-0.039082,-0.006351,1.010259,-0.9375,0.0625,1.25
4.25099999999645,-0.040059,-0.004397,1.002931,-2.3125,-2.375,-2
6.35100000000932,-0.048852,-0.015633,1.004885,-0.75,-2,2.0625
5.40300000000116,-0.044455,-0.013679,1.004397,-0.875,2.1875,0.125
4.23299999999927,-0.03957,-0.008305,1.008305,-0.9375,-0.25,-0.0625
6.36999999998977,-0.046409,-0.006839,0.998534,-1.1875,-0.25,-0.75
6.41800000001069,-0.042501,-0.008305,0.99658,-1.5,1.125,1.9375
4.24199999999075,-0.048363,0.001954,0.995115,-2.375,1.9375,0.1875
5.305000000007,-0.042013,-0.00342,1,-0.4375,1.5625,2.75
5.31399999999849,-0.04934,-0.003908,1.004885,-0.375,1.625,-1.75
4.25699999999551,-0.047386,-0.013679,1.004885,-1.0625,-0.875,-0.9375
6.35100000000932,-0.053737,-0.004397,1.00977,0.25,-1.1875,-1.25
5.38699999999892,-0.032242,-0.017098,0.994626,-0.875,1.4375,-2.25
5.29899999999373,-0.043967,-0.017098,0.992672,-0.125,0.3125,-0.9375
6.35300000000427,-0.038593,0.001954,0.997557,0.125,-0.875,1.0625
5.41900000000339,-0.035662,-0.007328,0.996092,-0.25,-0.6875,-0.1875
4.2529999999914,-0.032731,-0.010259,1.000489,-0.75,-0.125,-3.0625
5.29199999999719,-0.054714,-0.001954,1.003908,-1.5625,1.5,-2.3125
5.32200000000671,-0.034196,-0.017587,1.000977,-0.125,0.5,2.125
5.29799999999625,-0.044944,-0.000489,1.007328,-0.875,2.5625,1.3125
5.29900000000794,-0.037616,-0.00977,1.004397,-1.875,3.3125,2
5.30299999999784,-0.035662,-0.004885,1.001954,-1,0.3125,1.3125
5.36699999999257,-0.047386,-0.009282,1.008305,-1.3125,0.5,0.8125
4.23800000000085,-0.032731,-0.008793,1.002443,1.125,-0.25,-0.125
5.30299999999784,-0.045432,-0.002443,0.998046,-1.125,-0.1875,-2.5625
6.37199999999893,-0.032731,-0.017098,1.008793,0.1875,0.25,0.9375
4.24000000001001,-0.05276,-0.007328,1.003908,-1.625,-0.3125,0.0625
5.30100000000289,-0.048363,-0.014656,0.998534,-2.1875,-2,0.0625
6.38599999999201,-0.050806,-0.007328,1.002443,-1.875,2.5625,0.875
5.25500000000534,-0.039082,-0.011724,1,-1.5625,0.4375,-1.0625
4.24699999999234,-0.04299,-0.014656,1,-1.5625,3.5,-1.625
5.30900000001111,-0.03957,-0.007328,1.000489,0,0.625,-0.125
5.39499999999293,-0.042501,-0.007328,1.006351,0.25,2.625,-0.5
5.3089999999969,-0.025403,0.002931,0.999023,-0.8125,1.5,0.75
5.30000000000541,-0.035173,-0.014167,1.014656,-2.625,0.75,-2.25
5.40800000000274,-0.028334,-0.006351,1.003908,-0.5,-0.25,-2.625
5.30499999999279,-0.037128,0.000489,0.994138,0.5,-1.125,2.9375
5.30100000000289,-0.034685,-0.014167,1.002931,-1.875,-0.625,-0.125
6.36799999999482,-0.042501,-0.008305,1.006351,-3.9375,2.6875,-0.6875
5.31100000000606,-0.054226,-0.008793,0.999511,2.3125,0.75,-1.125
5.30399999999531,-0.053249,-0.002931,1.001466,-2.9375,0.1875,-0.0625
5.40600000000779,-0.044455,-0.004885,1.005862,-1.5625,0.5,1.3125
4.24799999998982,-0.043967,-0.021983,1.004885,-0.8125,-1,0.125
5.30900000001111,-0.05618,-0.01319,0.998046,-1.9375,-0.375,-0.625
6.37700000000052,-0.033219,-0.008793,1.004885,0.125,0.1875,1
5.32699999999409,-0.051295,-0.019541,0.994138,-0.3125,-0.3125,1.5
5.29899999999373,-0.040547,-0.01661,0.984856,-0.375,-0.6875,-2
5.31600000000765,-0.045432,-0.017587,0.998046,-1.625,-0.6875,-0.5625
5.34600000000296,-0.043478,-0.013679,0.995603,-1.0625,1.8125,-1.125
6.35400000000175,-0.045921,-0.001954,1.011236,0,-1.9375,0.25
5.36099999999351,-0.048852,0.007328,1.00342,-0.0625,-2.75,-0.8125
4.25500000000056,-0.033219,-0.017587,1.009282,-0.25,-1.125,-2.75
6.34999999999764,-0.039082,0.002931,0.989253,-0.625,-1.6875,-1.875
5.3270000000083,-0.036639,0.006839,1.000489,1.25,0.75,1.5
4.23499999999422,-0.048363,-0.014656,1.000489,-1.3125,1,-0.375
5.30200000000036,-0.043967,-0.011236,1.013679,-1,-0.8125,1.1875
5.31700000000512,-0.05276,-0.00977,1.007816,-0.1875,1.875,-0.625
5.31599999999344,-0.041524,-0.004397,1.00342,-0.3125,-0.375,1.0625
4.2490000000015,-0.04299,0.005374,0.997069,0.25,-1.0625,-0.625
6.34499999999605,-0.047386,0.001466,1,-0.8125,-0.875,-0.25
5.40500000001032,-0.043967,0.004397,1.005374,-1.875,1.375,0.75
4.23599999999169,-0.041036,0.003908,0.99023,0.25,1.1875,-1.5625
5.30799999999942,-0.045432,0.001954,1.003908,0.3125,1.6875,1.3125
5.27800000000411,-0.047875,-0.008305,0.998534,-1.0625,-0.625,-0.4375
5.30299999999784,-0.047875,-0.011724,1.000977,-0.375,-0.4375,-0.5625
6.36699999999735,-0.052272,-0.011724,1.002931,0.4375,-1.5625,-0.8125
6.37700000000052,-0.047386,0.010747,1.004397,-1.75,-2.3125,1.6875
4.2580000000072,-0.050806,0.008305,0.997069,-0.4375,0.3125,-2.125
5.30700000000195,-0.041524,-0.005374,0.992184,-0.3125,-2.375,1.8125
5.38999999999135,-0.042013,-0.008305,0.999511,-1.25,3.5625,0.5625
4.23299999999927,-0.034685,-0.023937,0.999023,-2.625,1.3125,1.0625
5.29500000000382,-0.040059,-0.002931,1.007328,1.5,0.5,-0.625
6.39400000000023,-0.040547,0.002443,1.00977,-0.5,2,0.9375
5.26299999999935,-0.03957,-0.014167,0.999023,0.4375,0.9375,-0.1875
4.25900000000468,-0.043478,-0.010259,1.001466,-1.5625,-0.5625,-0.75
6.3999999999993,-0.04934,0.010747,0.995603,-0.75,0.375,1.1875
4.35799999999631,-0.043478,-0.000977,1.007328,-0.9375,-0.375,-0.8125
6.37299999999641,-0.040059,0.002931,1.005862,-2.25,0.25,-0.875
5.40200000000368,-0.040059,-0.002931,1.012213,-0.625,2.1875,-0.75
4.31999999999277,-0.046898,-0.005374,0.989741,-0.625,1.5,0.3125
5.30400000000952,-0.035662,-0.003908,0.99658,-1.0625,2.9375,-2.875
5.33000000000072,-0.050318,-0.01319,1.002931,0.375,2.1875,0.5625
4.23699999998917,-0.041524,-0.004397,1.001466,-0.875,0.8125,0
5.2960000000013,-0.038593,0.006839,1.007328,0.1875,0.75,0.8125
6.41800000001069,-0.034196,-0.012702,0.997557,-3.3125,2.125,-1.1875
5.30999999999437,-0.048363,-0.001954,1.009282,-1,1.1875,-0.3125
5.3620000000052,-0.035662,0.001466,1.005862,0.8125,-0.1875,0.3125
5.30299999999784,-0.033708,-0.014656,0.993649,0.9375,1.8125,-1.6875
5.2999999999912,-0.047386,-0.015633,0.997557,-0.375,1.375,0.6875
4.34400000000323,-0.047875,-0.006351,0.99658,0.9375,1.5625,0.4375
5.34299999999632,-0.04934,-0.007816,1.00977,-0.625,2.625,0.75
5.28500000000065,-0.046898,0.006351,0.999511,-1.8125,0.75,-0.375
4.28400000001261,-0.039082,-0.010259,0.987787,0.25,-1.25,3.5
5.31899999998586,-0.039082,0.001466,0.995115,-0.25,0.3125,1.9375
5.30600000000447,-0.037128,-0.015633,0.997557,-1.125,1.0625,1.625
4.26400000000626,-0.044455,0,1.005862,-0.9375,1.6875,1.1875
5.3659999999951,-0.03615,-0.000977,1.001466,0.625,-2,-0.9375
5.25899999999524,-0.036639,-0.011236,1.001954,-0.0625,1.5625,-1.875
4.2800000000085,-0.045921,0.005862,1.010747,-1.0625,0.125,2.5625
6.43699999999114,-0.039082,-0.009282,1.008305,-0.875,-0.25,-0.375
5.29500000000382,-0.042501,-0.015144,1.004885,-2.125,1.125,-1.375
5.31100000000606,-0.042013,-0.01319,0.992184,-0.8125,0,-1.5625
5.30100000000289,-0.045432,0.005374,0.999511,0.0625,0,2.3125
5.30699999998774,-0.041524,-0.016121,0.997557,-1.1875,1.8125,0.3125
5.31900000000007,-0.050806,-0.006351,1.008305,-1.4375,-0.0625,-3.625
5.30200000000036,-0.053737,-0.012702,1.005862,-1,1.5,0.1875
5.34100000000137,-0.046409,-0.001466,1.000977,-1.5625,2.4375,0.875
5.31100000000606,-0.039082,-0.006839,0.995115,-1.3125,-0.25,4.9375
4.24499999999739,-0.049829,0.00977,1.004885,-1.75,-0.5625,-1.25
5.39700000000209,-0.038105,-0.007816,1.00342,0,-2.625,0
5.2869999999956,-0.041036,-0.00342,1.002443,0.4375,0.4375,-1.875
4.2490000000015,-0.039082,-0.016121,1.010747,-0.5,1.625,-0.4375
6.40300000000593,-0.046409,-0.007816,0.999511,0.9375,-0.3125,-0.375
5.27499999999748,-0.051295,-0.020518,0.998534,-1,1.9375,-1.6875
4.25900000000468,-0.047386,-0.007816,1.000977,-0.6875,1.25,-0.25
5.30699999998774,-0.04934,0.002443,0.999023,-1.25,1.3125,-0.5
5.31399999999849,-0.033219,-0.015144,1.000489,-0.3125,2.5,1.125
5.31300000000101,-0.060088,-0.023449,1.006351,-2.3125,-0.25,0.0625
4.2580000000072,-0.038593,-0.01319,0.993649,-0.125,-0.3125,0.125
6.43200000000377,-0.048852,-0.015633,1.007328,-0.25,-1.8125,-0.1875
5.31699999999091,-0.046409,0.002443,0.999511,-1,-0.1875,1.25
5.29699999999877,-0.043478,-0.016121,0.999023,-1.8125,-0.6875,1.9375
6.38400000001127,-0.031754,-0.005374,1.006839,-0.4375,0.0625,1.0625
5.30699999998774,-0.034685,-0.001954,1.009282,-0.25,1.9375,2.0625
5.34400000000801,-0.044455,-0.005862,1.008305,-5.0625,-0.75,-2.375
6.39400000000023,-0.0298,-0.007816,1.002931,-1.875,-1.0625,1.5
5.27699999999243,-0.033219,-0.005862,0.999511,-0.25,0.625,-0.625
4.24300000000244,-0.046409,-0.004397,1.018075,-1,0.5625,0.875
4.33200000000511,-0.044944,0,0.999511,-1.3125,0.25,2.125
6.34999999999764,-0.043967,-0.001466,1.001954,-1.625,0.6875,2.6875
4.31000000000381,-0.036639,-0.006839,1.00342,-0.5,-0.6875,-0.375
5.3439999999938,-0.041036,0.000977,0.99658,-0.6875,0.4375,-1.3125
5.30400000000952,-0.051295,0.008305,1.001466,-1.375,0.125,1.125
4.27999999999429,-0.022472,-0.005862,1.002931,-2.5,0.6875,-1.8125
6.40300000000593,-0.045921,-0.007816,1.008305,-3,0.5,0
5.33799999999474,-0.044455,0.00342,0.993161,0,0.9375,-1.625
4.27899999999681,-0.046898,0.00342,0.992672,-1.0625,0.4375,-0.1875
5.33799999999474,-0.039082,-0.012702,1.013679,-0.75,-0.375,-0.75
5.41800000000592,-0.02638,-0.002443,1.001466,-0.25,2.5,1.375
5.34500000000548,-0.03957,-0.004885,0.999023,-0.125,-0.625,-2
5.3439999999938,-0.040059,-0.020518,1.000977,0.5,0.5,-0.25
5.3309999999982,-0.033708,0.00977,1.007328,-1.8125,0.5,-0.3125
4.25700000000973,-0.031265,-0.007328,0.994138,-0.0625,1.5625,1
5.37299999999163,-0.031754,0.001954,0.993649,-1.3125,-0.4375,0.4375
4.5029999999997,-0.055691,-0.004885,1.000489,-1.875,-0.0625,-0.3125
6.37899999999547,-0.03615,-0.008793,1.002931,-1.4375,0.3125,-0.25
5.35200000000202,-0.040547,-0.004885,0.99658,-0.375,-2.125,0.5
4.88100000001168,-0.048852,-0.015144,1.021006,-1.4375,0.5625,-2.125
5.85899999998674,-0.04299,-0.007816,1.004885,-1.1875,-0.125,-1.1875
6.40300000000593,-0.034685,-0.00342,1.005374,-1.125,1.1875,-0.75
4.25900000000468,-0.046898,-0.021006,1.014656,1.125,0.8125,0.125
5.32699999999409,-0.040059,-0.01319,1.010747,-0.25,-0.25,0.3125
5.33799999999474,-0.040059,-0.009282,1.007816,-0.375,1.5,0.75
5.37100000001089,-0.042013,-0.011724,0.999511,-1.0625,1.75,-1.6875
6.37199999999893,-0.047386,-0.017587,1.007328,-0.9375,0.125,-0.5
5.28599999999813,-0.022472,-0.012213,1.000489,0.4375,-3.75,-2.25
4.29599999999652,-0.048852,-0.007328,0.997069,-2,0.75,-0.3125
5.32800000000577,-0.037616,-0.018564,1,1.125,-0.1875,-0.9375
5.33699999999726,-0.035173,-0.010747,1.01319,-0.5625,-1.125,-0.1875
5.26700000000346,-0.04299,-0.006351,1.011236,-1.1875,-0.5625,-0.375
6.38599999999201,-0.040547,-0.01319,1.000489,-2.8125,0.5,-1.4375
5.27800000000411,-0.043967,-0.002931,1.008305,-0.8125,0.4375,0.875
4.25799999999299,-0.048363,-0.005374,0.993161,-1.625,-0.625,1.5
5.32300000000419,-0.032731,-0.008793,1.005862,-1.3125,1.25,0
5.31300000000101,-0.051295,-0.009282,1.002931,1.125,2.9375,-0.3125
5.27800000000411,-0.041524,-0.007328,1.006839,-0.5625,-1.375,0.3125
6.45000000000095,-0.035662,0.010747,0.999511,0.9375,1.125,-0.6875
5.29799999999625,-0.039082,-0.014167,1.001466,0.8125,0.1875,-0.875
4.27600000000439,-0.028823,-0.016121,1.000977,-0.4375,1.125,0.875
5.32599999999661,-0.047875,-0.009282,1.001954,-1.9375,1.0625,0.375
5.32400000000166,-0.036639,-0.010259,0.999511,0,-0.125,-1.875
5.26399999999683,-0.034685,-0.007328,1.001954,0.6875,-0.25,2.8125
4.28300000000092,-0.038105,-0.007816,1.003908,-1.6875,1.25,-0.5
5.27099999999336,-0.046898,-0.008793,1.005862,-3,-1.1875,1.0625
5.32300000000419,-0.035173,-0.009282,1.008305,-0.5,-1,-0.125
4.23200000000179,-0.048852,-0.011236,0.998046,-0.25,1.6875,1.25
